index_group,index_name,index_date,last_update_date,high,low,close,pe_ratio,pb_ratio,dividend_yield,
BSE,BSE:SENSEX,26-Aug-2024,04-Dec-24,81824.27,81278.44,81698.11,23.95,4.12,1.12,
BSE,BSE:SENSEX,23-Aug-2024,04-Dec-24,81231.49,80883.26,81086.21,23.78,4.09,1.13,
BSE,BSE:SENSEX,22-Aug-2024,04-Dec-24,81236.45,80954.02,81053.19,23.77,4.08,1.13,
BSE,BSE:SENSEX,21-Aug-2024,04-Dec-24,80952.83,80626.38,80905.30,23.72,4.08,1.17,
BSE,BSE:SENSEX,20-Aug-2024,04-Dec-24,80942.96,80517.95,80802.86,23.69,4.07,1.17,
BSE,BSE:SENSEX,19-Aug-2024,04-Dec-24,80724.40,80332.65,80424.68,23.58,4.05,1.17,
BSE,BSE:SENSEX,16-Aug-2024,04-Dec-24,80518.21,79306.69,80436.84,23.58,4.05,1.14,
BSE,BSE:SENSEX,14-Aug-2024,04-Dec-24,79228.94,78895.72,79105.88,23.19,3.99,1.14,
BSE,BSE:SENSEX,13-Aug-2024,04-Dec-24,79692.55,78889.38,78956.03,23.15,3.98,1.14,
BSE,BSE:SENSEX,12-Aug-2024,04-Dec-24,80106.18,79226.13,79648.92,23.35,4.01,1.13,
BSE,BSE:SENSEX,09-Aug-2024,04-Dec-24,79984.24,79549.09,79705.91,23.37,4.02,1.14,
BSE,BSE:SENSEX,08-Aug-2024,04-Dec-24,79626.92,78798.94,78886.22,23.13,3.98,1.17,
BSE,BSE:SENSEX,07-Aug-2024,04-Dec-24,79639.20,79106.20,79468.01,23.30,4.01,1.17,
BSE,BSE:SENSEX,06-Aug-2024,04-Dec-24,79852.08,78496.57,78593.07,23.04,3.96,1.14,
BSE,BSE:SENSEX,05-Aug-2024,04-Dec-24,79780.61,78295.86,78759.40,23.17,3.97,1.14,
BSE,BSE:SENSEX,02-Aug-2024,04-Dec-24,81345.60,80868.91,80981.95,23.85,4.08,1.15,
BSE,BSE:SENSEX,31-Jul-2024,04-Dec-24,81828.04,81434.32,81741.34,24.23,4.12,1.12,
BSE,BSE:SENSEX,30-Jul-2024,04-Dec-24,81815.27,81230.44,81455.40,24.14,4.11,1.13,
BSE,BSE:SENSEX,29-Jul-2024,04-Dec-24,81908.43,81135.91,81355.84,24.23,4.10,1.12,
BSE,BSE:SENSEX,26-Jul-2024,04-Dec-24,81427.18,80013.60,81332.72,24.28,4.10,1.14,
BSE,BSE:SENSEX,25-Jul-2024,04-Dec-24,80143.10,79477.83,80039.80,23.89,4.03,1.15,
BSE,BSE:SENSEX,24-Jul-2024,04-Dec-24,80519.58,79750.51,80148.88,23.93,4.04,1.15,
BSE,BSE:SENSEX,23-Jul-2024,04-Dec-24,80766.41,79224.32,80429.04,24.03,4.05,1.15,
BSE,BSE:SENSEX,22-Jul-2024,04-Dec-24,80800.92,80100.65,80502.08,24.05,4.06,1.13,
BSE,BSE:SENSEX,19-Jul-2024,04-Dec-24,81587.76,80499.10,80604.65,24.47,4.05,1.18,
BSE,BSE:SENSEX,18-Jul-2024,04-Dec-24,81522.55,80390.37,81343.46,24.72,4.09,1.13,
BSE,BSE:SENSEX,16-Jul-2024,04-Dec-24,80898.30,80598.06,80716.55,24.52,4.06,1.14,
BSE,BSE:SENSEX,15-Jul-2024,04-Dec-24,80862.54,80556.97,80664.86,24.50,4.06,1.14,
BSE,BSE:SENSEX,12-Jul-2024,04-Dec-24,80893.51,79843.39,80519.34,24.48,4.05,1.16,
BSE,BSE:SENSEX,11-Jul-2024,04-Dec-24,80170.09,79464.38,79897.34,24.31,3.97,1.16,
BSE,BSE:SENSEX,10-Jul-2024,04-Dec-24,80481.36,79435.76,79924.77,24.32,3.97,1.16,
BSE,BSE:SENSEX,09-Jul-2024,04-Dec-24,80397.17,79998.56,80351.64,24.45,3.99,1.16,
BSE,BSE:SENSEX,08-Jul-2024,04-Dec-24,80067.46,79731.83,79960.38,24.33,3.97,1.16,
BSE,BSE:SENSEX,05-Jul-2024,04-Dec-24,80149.87,79478.96,79996.60,24.34,3.97,1.16,
BSE,BSE:SENSEX,04-Jul-2024,04-Dec-24,80392.64,79986.41,80049.67,24.35,3.97,1.14,
BSE,BSE:SENSEX,03-Jul-2024,04-Dec-24,80074.30,79754.95,79986.80,24.34,3.97,1.14,
BSE,BSE:SENSEX,02-Jul-2024,04-Dec-24,79855.87,79231.11,79441.45,24.17,3.94,1.15,
BSE,BSE:SENSEX,28-Jun-2024,04-Dec-24,79671.58,78905.89,79032.73,24.04,3.92,1.16,
BSE,BSE:SENSEX,27-Jun-2024,04-Dec-24,79396.03,78467.34,79243.18,24.11,3.93,1.15,
BSE,BSE:SENSEX,26-Jun-2024,04-Dec-24,78759.40,77945.94,78674.25,23.94,3.91,1.15,
BSE,BSE:SENSEX,25-Jun-2024,04-Dec-24,78164.71,77459.60,78053.52,23.75,3.88,1.16,
BSE,BSE:SENSEX,24-Jun-2024,04-Dec-24,77423.02,76745.94,77341.08,23.53,3.84,1.17,
BSE,BSE:SENSEX,21-Jun-2024,04-Dec-24,77808.45,76802.00,77209.90,23.32,3.80,1.20,
BSE,BSE:SENSEX,20-Jun-2024,04-Dec-24,77643.09,77100.36,77478.93,23.40,3.82,1.15,
BSE,BSE:SENSEX,19-Jun-2024,04-Dec-24,77851.63,76954.87,77337.59,23.36,3.81,1.13,
BSE,BSE:SENSEX,18-Jun-2024,04-Dec-24,77366.77,77071.44,77301.14,23.35,3.81,1.13,
BSE,BSE:SENSEX,14-Jun-2024,04-Dec-24,77081.30,76549.05,76992.77,23.26,3.79,1.17,
BSE,BSE:SENSEX,13-Jun-2024,04-Dec-24,77145.46,76719.70,76810.90,23.20,3.78,1.14,
BSE,BSE:SENSEX,12-Jun-2024,04-Dec-24,77050.53,76533.78,76606.57,23.14,3.77,1.15,
BSE,BSE:SENSEX,11-Jun-2024,04-Dec-24,76860.53,76296.44,76456.59,23.09,3.77,1.15,
BSE,BSE:SENSEX,10-Jun-2024,04-Dec-24,77079.04,76379.73,76490.08,23.11,3.77,1.13,
BSE,BSE:SENSEX,07-Jun-2024,04-Dec-24,76795.31,74941.88,76693.36,23.17,3.78,1.14,
BSE,BSE:SENSEX,06-Jun-2024,04-Dec-24,75297.73,74474.94,75074.51,22.68,3.70,1.16,
BSE,BSE:SENSEX,05-Jun-2024,04-Dec-24,81770.02,80811.23,81151.27,23.69,4.11,1.11,
BSE,BSE:SENSEX,04-Jun-2024,04-Dec-24,76300.46,70234.43,72079.05,21.77,3.55,1.21,
BSE,BSE:SENSEX,31-May-2024,04-Dec-24,74478.89,73765.15,73961.31,23.59,3.52,1.27,
BSE,BSE:SENSEX,30-May-2024,04-Dec-24,74493.55,73668.73,73885.60,23.56,3.52,1.27,
BSE,BSE:SENSEX,29-May-2024,04-Dec-24,74986.22,74454.55,74502.90,23.74,3.55,1.26,
BSE,BSE:SENSEX,28-May-2024,04-Dec-24,75585.40,75083.22,75170.45,23.97,3.58,1.25,
BSE,BSE:SENSEX,27-May-2024,04-Dec-24,76009.68,75175.27,75390.50,24.07,3.60,1.24,
BSE,BSE:SENSEX,24-May-2024,04-Dec-24,75636.50,75244.22,75410.39,24.18,3.62,1.23,
BSE,BSE:SENSEX,23-May-2024,04-Dec-24,75499.91,74158.35,75418.04,24.15,3.61,1.23,
BSE,BSE:SENSEX,22-May-2024,04-Dec-24,74307.79,73860.33,74221.06,23.76,3.56,1.25,
BSE,BSE:SENSEX,21-May-2024,04-Dec-24,74189.19,73762.37,73953.31,23.66,3.54,1.25,
BSE,BSE:SENSEX,18-May-2024,04-Dec-24,74162.76,73920.63,74005.94,23.64,3.55,1.25,
BSE,BSE:SENSEX,17-May-2024,04-Dec-24,74070.84,73459.80,73917.03,23.61,3.55,1.25,
BSE,BSE:SENSEX,16-May-2024,04-Dec-24,73749.47,72529.97,73663.72,23.51,3.54,1.25,
BSE,BSE:SENSEX,15-May-2024,04-Dec-24,73301.47,72822.66,72987.03,23.28,3.51,1.25,
BSE,BSE:SENSEX,14-May-2024,04-Dec-24,73286.26,72683.99,73104.61,23.32,3.51,1.26,
BSE,BSE:SENSEX,13-May-2024,04-Dec-24,72863.56,71866.01,72776.13,23.22,3.50,1.27,
BSE,BSE:SENSEX,10-May-2024,04-Dec-24,72946.54,72366.29,72664.47,23.25,3.52,1.22,
BSE,BSE:SENSEX,09-May-2024,04-Dec-24,73499.49,72334.18,72404.17,23.19,3.52,1.23,
BSE,BSE:SENSEX,08-May-2024,04-Dec-24,73684.93,73073.92,73466.39,23.53,3.57,1.21,
BSE,BSE:SENSEX,07-May-2024,04-Dec-24,74026.80,73259.26,73511.85,23.52,3.57,1.21,
BSE,BSE:SENSEX,06-May-2024,04-Dec-24,74359.69,73786.29,73895.54,23.65,3.59,1.20,
BSE,BSE:SENSEX,03-May-2024,04-Dec-24,75095.18,73467.73,73878.15,23.71,3.60,1.20,
BSE,BSE:SENSEX,30-Apr-2024,04-Dec-24,75111.39,74346.40,74482.78,23.91,3.63,1.15,
BSE,BSE:SENSEX,29-Apr-2024,04-Dec-24,74721.15,73922.34,74671.28,23.96,3.64,1.15,
BSE,BSE:SENSEX,26-Apr-2024,04-Dec-24,74515.91,73616.65,73730.16,23.87,3.66,1.15,
BSE,BSE:SENSEX,25-Apr-2024,04-Dec-24,74571.25,73556.15,74339.44,24.89,3.70,1.13,
BSE,BSE:SENSEX,24-Apr-2024,04-Dec-24,74121.61,73788.61,73852.94,24.75,3.68,1.13,
BSE,BSE:SENSEX,23-Apr-2024,04-Dec-24,74059.89,73688.31,73738.45,24.71,3.70,1.13,
BSE,BSE:SENSEX,22-Apr-2024,04-Dec-24,73767.80,73227.32,73648.62,24.68,3.70,1.13,
BSE,BSE:SENSEX,19-Apr-2024,04-Dec-24,73210.17,71816.46,73088.33,24.98,3.72,1.12,
BSE,BSE:SENSEX,18-Apr-2024,04-Dec-24,73473.05,72365.67,72488.99,24.79,3.69,1.13,
BSE,BSE:SENSEX,16-Apr-2024,04-Dec-24,73135.43,72685.03,72943.68,24.91,3.71,1.13,
BSE,BSE:SENSEX,15-Apr-2024,04-Dec-24,73905.80,73315.16,73399.78,25.10,3.74,1.12,
BSE,BSE:SENSEX,12-Apr-2024,04-Dec-24,74951.88,74189.31,74244.90,25.37,3.77,1.11,
BSE,BSE:SENSEX,10-Apr-2024,04-Dec-24,75105.14,74807.55,75038.15,25.68,3.82,1.09,
BSE,BSE:SENSEX,09-Apr-2024,04-Dec-24,75124.28,74603.37,74683.70,25.55,3.80,1.10,
BSE,BSE:SENSEX,08-Apr-2024,04-Dec-24,74869.30,74410.07,74742.50,25.54,3.80,1.10,
BSE,BSE:SENSEX,05-Apr-2024,04-Dec-24,74361.11,73946.92,74248.22,25.44,3.78,1.10,
BSE,BSE:SENSEX,04-Apr-2024,04-Dec-24,74501.73,73485.12,74227.63,25.34,3.77,1.11,
BSE,BSE:SENSEX,03-Apr-2024,04-Dec-24,74151.21,73540.27,73876.82,25.23,3.75,1.11,
BSE,BSE:SENSEX,02-Apr-2024,04-Dec-24,74099.78,73743.77,73903.91,25.25,3.75,1.11,
BSE,BSE:SENSEX,28-Mar-2024,04-Dec-24,74190.31,73120.33,73651.35,25.15,3.74,1.12,
BSE,BSE:SENSEX,27-Mar-2024,04-Dec-24,73138.73,72600.73,72996.31,24.97,3.71,1.12,
BSE,BSE:SENSEX,26-Mar-2024,04-Dec-24,72705.29,72363.03,72470.30,24.85,3.69,1.13,
BSE,BSE:SENSEX,22-Mar-2024,04-Dec-24,73115.62,72172.09,72831.94,24.83,3.68,1.12,
BSE,BSE:SENSEX,21-Mar-2024,04-Dec-24,72882.46,72416.03,72641.19,24.81,3.68,1.13,
BSE,BSE:SENSEX,20-Mar-2024,04-Dec-24,72402.67,71674.42,72101.69,24.60,3.65,1.14,
BSE,BSE:SENSEX,19-Mar-2024,04-Dec-24,72490.09,71933.35,72012.05,24.60,3.65,1.13,
BSE,BSE:SENSEX,18-Mar-2024,04-Dec-24,72985.89,72314.16,72748.42,24.88,3.69,1.12,
BSE,BSE:SENSEX,15-Mar-2024,04-Dec-24,72998.07,72484.82,72643.43,24.84,3.69,1.12,
BSE,BSE:SENSEX,14-Mar-2024,04-Dec-24,73364.30,72497.19,73097.28,24.99,3.71,1.12,
BSE,BSE:SENSEX,13-Mar-2024,04-Dec-24,74052.75,72515.71,72761.89,24.86,3.69,1.12,
BSE,BSE:SENSEX,12-Mar-2024,04-Dec-24,74004.16,73342.12,73667.96,25.20,3.74,1.11,
BSE,BSE:SENSEX,11-Mar-2024,04-Dec-24,74187.35,73433.91,73502.64,25.14,3.73,1.11,
BSE,BSE:SENSEX,07-Mar-2024,04-Dec-24,74245.17,73921.48,74119.39,25.39,3.77,1.10,
BSE,BSE:SENSEX,06-Mar-2024,04-Dec-24,74151.27,73321.48,74085.99,25.35,3.76,1.10,
BSE,BSE:SENSEX,05-Mar-2024,04-Dec-24,73915.54,73412.25,73677.13,25.18,3.74,1.11,
BSE,BSE:SENSEX,04-Mar-2024,04-Dec-24,73990.13,73747.01,73872.29,25.25,3.75,1.10,
BSE,BSE:SENSEX,02-Mar-2024,04-Dec-24,73994.70,73778.14,73806.15,25.24,3.75,1.11,
BSE,BSE:SENSEX,29-Feb-2024,04-Dec-24,72730.00,72099.32,72500.30,24.80,3.68,1.13,
BSE,BSE:SENSEX,28-Feb-2024,04-Dec-24,73223.11,72222.29,72304.88,24.71,3.67,1.13,
BSE,BSE:SENSEX,27-Feb-2024,04-Dec-24,73161.30,72660.13,73095.22,24.99,3.71,1.12,
BSE,BSE:SENSEX,26-Feb-2024,04-Dec-24,73092.26,72666.82,72790.13,24.89,3.69,1.12,
BSE,BSE:SENSEX,23-Feb-2024,04-Dec-24,73413.93,73022.00,73142.80,25.02,3.71,1.11,
BSE,BSE:SENSEX,22-Feb-2024,04-Dec-24,73256.39,72081.36,73158.24,25.01,3.71,1.11,
BSE,BSE:SENSEX,21-Feb-2024,04-Dec-24,73267.80,72450.56,72623.09,24.86,3.69,1.12,
BSE,BSE:SENSEX,20-Feb-2024,04-Dec-24,73130.69,72510.24,73057.40,25.01,3.71,1.12,
BSE,BSE:SENSEX,19-Feb-2024,04-Dec-24,72881.93,72308.68,72708.16,24.87,3.69,1.12,
BSE,BSE:SENSEX,16-Feb-2024,04-Dec-24,72545.33,72218.10,72426.64,24.77,3.67,1.13,
BSE,BSE:SENSEX,15-Feb-2024,04-Dec-24,72164.97,71644.44,72050.38,24.66,3.66,1.13,
BSE,BSE:SENSEX,14-Feb-2024,04-Dec-24,71938.59,70809.84,71822.83,24.54,3.64,1.14,
BSE,BSE:SENSEX,13-Feb-2024,04-Dec-24,71662.74,70924.30,71555.19,24.47,3.63,1.14,
BSE,BSE:SENSEX,12-Feb-2024,04-Dec-24,71756.58,70922.57,71072.49,24.31,3.61,1.15,
BSE,BSE:SENSEX,09-Feb-2024,04-Dec-24,71676.49,71200.31,71595.49,24.46,3.63,1.14,
BSE,BSE:SENSEX,08-Feb-2024,04-Dec-24,72473.42,71230.62,71428.43,24.47,3.63,1.14,
BSE,BSE:SENSEX,07-Feb-2024,04-Dec-24,72559.21,71938.22,72152.00,24.71,3.66,1.13,
BSE,BSE:SENSEX,06-Feb-2024,04-Dec-24,72261.40,71625.18,72186.09,24.71,3.66,1.13,
BSE,BSE:SENSEX,05-Feb-2024,04-Dec-24,72385.93,71602.14,71731.42,24.42,3.64,1.12,
BSE,BSE:SENSEX,02-Feb-2024,04-Dec-24,73089.40,71948.77,72085.63,24.61,3.67,1.11,
BSE,BSE:SENSEX,31-Jan-2024,04-Dec-24,71851.39,70846.04,71752.11,24.56,3.65,1.12,
BSE,BSE:SENSEX,30-Jan-2024,04-Dec-24,72142.23,71075.72,71139.90,24.37,3.61,1.13,
BSE,BSE:SENSEX,29-Jan-2024,04-Dec-24,72010.22,70880.54,71941.57,24.64,3.65,1.11,
BSE,BSE:SENSEX,25-Jan-2024,04-Dec-24,71049.46,70319.04,70700.67,24.39,3.59,1.13,
BSE,BSE:SENSEX,24-Jan-2024,04-Dec-24,71149.61,70001.60,71060.31,24.51,3.61,1.13,
BSE,BSE:SENSEX,23-Jan-2024,04-Dec-24,72039.20,70234.55,70370.55,24.27,3.58,1.14,
BSE,BSE:SENSEX,20-Jan-2024,04-Dec-24,72026.26,71312.71,71423.65,24.93,3.65,1.12,
BSE,BSE:SENSEX,19-Jan-2024,04-Dec-24,71895.64,71542.74,71683.23,25.04,3.67,1.12,
BSE,BSE:SENSEX,18-Jan-2024,04-Dec-24,71451.29,70665.50,71186.86,24.85,3.64,1.12,
BSE,BSE:SENSEX,17-Jan-2024,04-Dec-24,72484.80,71429.30,71500.76,25.24,3.67,1.12,
BSE,BSE:SENSEX,16-Jan-2024,04-Dec-24,73427.59,72960.29,73128.77,25.86,3.76,1.10,
BSE,BSE:SENSEX,15-Jan-2024,04-Dec-24,73402.16,72909.00,73327.94,25.97,3.78,1.09,
BSE,BSE:SENSEX,12-Jan-2024,04-Dec-24,72720.96,71982.29,72568.45,25.71,3.75,1.10,
BSE,BSE:SENSEX,11-Jan-2024,04-Dec-24,71999.47,71543.19,71721.18,25.39,3.70,1.11,
BSE,BSE:SENSEX,10-Jan-2024,04-Dec-24,71733.84,71110.98,71657.71,25.37,3.70,1.11,
BSE,BSE:SENSEX,09-Jan-2024,04-Dec-24,72035.47,71307.27,71386.21,25.26,3.68,1.12,
BSE,BSE:SENSEX,08-Jan-2024,04-Dec-24,72181.77,71301.04,71355.22,25.24,3.68,1.12,
BSE,BSE:SENSEX,05-Jan-2024,04-Dec-24,72156.48,71779.83,72026.15,25.52,3.72,1.11,
BSE,BSE:SENSEX,04-Jan-2024,04-Dec-24,71954.79,71546.60,71847.57,25.43,3.71,1.11,
BSE,BSE:SENSEX,03-Jan-2024,04-Dec-24,71862.00,71303.97,71356.60,25.22,3.68,1.12,
BSE,BSE:SENSEX,02-Jan-2024,04-Dec-24,72332.85,71613.74,71892.48,25.41,3.70,1.11,
BSE,BSE:SENSEX,29-Dec-2023,04-Dec-24,72417.01,72082.64,72240.26,25.57,3.73,1.10,
BSE,BSE:SENSEX,28-Dec-2023,04-Dec-24,72484.34,72137.45,72410.38,25.62,3.73,1.10,
BSE,BSE:SENSEX,27-Dec-2023,04-Dec-24,72119.85,71473.65,72038.43,25.44,3.71,1.11,
BSE,BSE:SENSEX,26-Dec-2023,04-Dec-24,71471.29,71012.08,71336.80,25.25,3.68,1.12,
BSE,BSE:SENSEX,22-Dec-2023,04-Dec-24,71259.55,70713.56,71106.96,25.18,3.67,1.12,
BSE,BSE:SENSEX,21-Dec-2023,04-Dec-24,70958.71,69920.39,70865.10,25.02,3.65,1.13,
BSE,BSE:SENSEX,20-Dec-2023,04-Dec-24,71913.07,70302.60,70506.31,24.93,3.63,1.13,
BSE,BSE:SENSEX,19-Dec-2023,04-Dec-24,71623.71,71071.98,71437.19,25.24,3.68,1.12,
BSE,BSE:SENSEX,18-Dec-2023,04-Dec-24,71552.24,71142.29,71315.09,25.25,3.68,1.12,
BSE,BSE:SENSEX,15-Dec-2023,04-Dec-24,71605.76,70655.97,71483.75,25.32,3.69,1.11,
BSE,BSE:SENSEX,14-Dec-2023,04-Dec-24,70602.89,70110.75,70514.20,24.98,3.63,1.13,
BSE,BSE:SENSEX,13-Dec-2023,04-Dec-24,69657.93,69100.56,69584.60,24.63,3.58,1.15,
BSE,BSE:SENSEX,12-Dec-2023,04-Dec-24,70033.64,69443.85,69551.03,24.65,3.59,1.15,
BSE,BSE:SENSEX,11-Dec-2023,04-Dec-24,70057.83,69782.48,69928.53,24.78,3.61,1.14,
BSE,BSE:SENSEX,08-Dec-2023,04-Dec-24,69893.80,69506.12,69825.60,24.72,3.60,1.14,
BSE,BSE:SENSEX,07-Dec-2023,04-Dec-24,69695.33,69320.53,69521.69,24.61,3.58,1.15,
BSE,BSE:SENSEX,06-Dec-2023,04-Dec-24,69744.62,69395.01,69653.73,24.70,3.59,1.15,
BSE,BSE:SENSEX,05-Dec-2023,04-Dec-24,69381.31,68954.88,69296.14,24.49,3.56,1.15,
BSE,BSE:SENSEX,04-Dec-2023,04-Dec-24,68918.22,68274.47,68865.12,24.34,3.54,1.16,
BSE,BSE:SENSEX,30-Nov-2023,04-Dec-24,67069.89,66610.35,66988.44,23.72,3.45,1.19,
BSE,BSE:SENSEX,29-Nov-2023,04-Dec-24,66946.28,66374.52,66901.91,23.71,3.45,1.19,
BSE,BSE:SENSEX,28-Nov-2023,04-Dec-24,66256.20,65906.65,66174.20,23.44,3.41,1.21,
BSE,BSE:SENSEX,24-Nov-2023,04-Dec-24,66101.64,65894.05,65970.04,23.36,3.40,1.21,
BSE,BSE:SENSEX,23-Nov-2023,04-Dec-24,66235.24,65980.50,66017.81,23.37,3.40,1.21,
BSE,BSE:SENSEX,22-Nov-2023,04-Dec-24,66063.43,65664.85,66023.24,23.39,3.40,1.21,
BSE,BSE:SENSEX,21-Nov-2023,04-Dec-24,66082.36,65849.17,65930.77,23.33,3.39,1.21,
BSE,BSE:SENSEX,20-Nov-2023,04-Dec-24,65844.01,65547.80,65655.15,23.24,3.38,1.22,
BSE,BSE:SENSEX,17-Nov-2023,04-Dec-24,66037.69,65639.74,65794.73,23.29,3.39,1.21,
BSE,BSE:SENSEX,16-Nov-2023,04-Dec-24,66358.37,65507.02,65982.48,23.30,3.39,1.22,
BSE,BSE:SENSEX,15-Nov-2023,04-Dec-24,65747.65,65373.50,65675.93,23.27,3.38,1.23,
BSE,BSE:SENSEX,13-Nov-2023,04-Dec-24,65176.96,64853.36,64933.87,23.00,3.34,1.24,
BSE,BSE:SENSEX,12-Nov-2023,04-Dec-24,65418.98,65218.60,65259.45,23.09,3.36,1.24,
BSE,BSE:SENSEX,10-Nov-2023,04-Dec-24,65014.06,64580.95,64904.68,22.91,3.34,1.24,
BSE,BSE:SENSEX,09-Nov-2023,04-Dec-24,65046.56,64768.76,64832.20,22.92,3.34,1.24,
BSE,BSE:SENSEX,08-Nov-2023,04-Dec-24,65124.00,64851.06,64975.61,22.98,3.35,1.24,
BSE,BSE:SENSEX,07-Nov-2023,04-Dec-24,65021.29,64638.10,64942.40,22.94,3.35,1.24,
BSE,BSE:SENSEX,06-Nov-2023,04-Dec-24,64992.54,64617.48,64958.69,23.00,3.36,1.24,
BSE,BSE:SENSEX,03-Nov-2023,04-Dec-24,64535.19,64275.39,64363.78,22.45,3.32,1.26,
BSE,BSE:SENSEX,02-Nov-2023,04-Dec-24,64202.64,63815.35,64080.90,22.43,3.30,1.26,
BSE,BSE:SENSEX,31-Oct-2023,04-Dec-24,64452.32,63812.53,63874.93,22.35,3.29,1.25,
BSE,BSE:SENSEX,30-Oct-2023,04-Dec-24,64184.58,63431.45,64112.65,22.48,3.31,1.27,
BSE,BSE:SENSEX,27-Oct-2023,04-Dec-24,63913.13,63393.37,63782.80,22.47,3.24,1.28,
BSE,BSE:SENSEX,26-Oct-2023,04-Dec-24,63774.16,63092.98,63148.15,22.22,3.21,1.29,
BSE,BSE:SENSEX,25-Oct-2023,04-Dec-24,64787.08,63912.16,64049.06,22.55,3.25,1.27,
BSE,BSE:SENSEX,23-Oct-2023,04-Dec-24,65453.92,64502.68,64571.88,22.78,3.29,1.26,
BSE,BSE:SENSEX,20-Oct-2023,04-Dec-24,65555.14,65308.61,65397.62,23.52,3.36,1.24,
BSE,BSE:SENSEX,19-Oct-2023,04-Dec-24,65869.65,65343.50,65629.24,23.55,3.37,1.24,
BSE,BSE:SENSEX,18-Oct-2023,04-Dec-24,66475.27,65842.10,65877.02,23.65,3.38,1.23,
BSE,BSE:SENSEX,17-Oct-2023,04-Dec-24,66559.82,66309.18,66428.09,24.32,3.60,1.23,
BSE,BSE:SENSEX,16-Oct-2023,04-Dec-24,66342.75,66039.38,66166.93,24.21,3.59,1.23,
BSE,BSE:SENSEX,13-Oct-2023,04-Dec-24,66478.90,65895.41,66282.74,24.25,3.60,1.23,
BSE,BSE:SENSEX,12-Oct-2023,04-Dec-24,66577.60,66339.42,66408.39,24.33,3.61,1.23,
BSE,BSE:SENSEX,11-Oct-2023,04-Dec-24,66592.16,66299.79,66473.05,24.38,3.62,1.22,
BSE,BSE:SENSEX,10-Oct-2023,04-Dec-24,66180.17,65662.27,66079.36,24.17,3.59,1.23,
BSE,BSE:SENSEX,09-Oct-2023,04-Dec-24,65789.98,65434.61,65512.39,23.96,3.56,1.24,
BSE,BSE:SENSEX,06-Oct-2023,04-Dec-24,66095.81,65762.33,65995.63,24.18,3.59,1.24,
BSE,BSE:SENSEX,05-Oct-2023,04-Dec-24,65753.20,65443.34,65631.57,24.04,3.57,1.24,
BSE,BSE:SENSEX,04-Oct-2023,04-Dec-24,65332.52,64878.77,65226.04,23.89,3.55,1.25,
BSE,BSE:SENSEX,29-Sep-2023,04-Dec-24,66151.65,65570.38,65828.41,24.16,3.59,1.24,
BSE,BSE:SENSEX,28-Sep-2023,04-Dec-24,66406.01,65423.39,65508.32,24.02,3.57,1.24,
BSE,BSE:SENSEX,27-Sep-2023,04-Dec-24,66172.27,65549.96,66118.69,24.19,3.59,1.23,
BSE,BSE:SENSEX,26-Sep-2023,04-Dec-24,66078.26,65865.63,65945.47,24.11,3.58,1.24,
BSE,BSE:SENSEX,25-Sep-2023,04-Dec-24,66225.63,65764.03,66023.69,24.17,3.59,1.24,
BSE,BSE:SENSEX,22-Sep-2023,04-Dec-24,66445.47,65952.83,66009.15,24.23,3.60,1.23,
BSE,BSE:SENSEX,21-Sep-2023,04-Dec-24,66608.67,66128.71,66230.24,24.31,3.61,1.23,
BSE,BSE:SENSEX,20-Sep-2023,04-Dec-24,67294.16,66728.14,66800.84,24.50,3.64,1.22,
BSE,BSE:SENSEX,18-Sep-2023,04-Dec-24,67803.15,67532.83,67596.84,24.74,3.67,1.21,
BSE,BSE:SENSEX,15-Sep-2023,04-Dec-24,67927.23,67614.42,67838.63,24.70,3.67,1.20,
BSE,BSE:SENSEX,14-Sep-2023,04-Dec-24,67771.05,67336.46,67519.00,24.55,3.65,1.21,
BSE,BSE:SENSEX,13-Sep-2023,04-Dec-24,67565.41,67053.36,67466.99,24.56,3.65,1.21,
BSE,BSE:SENSEX,12-Sep-2023,04-Dec-24,67539.10,66948.18,67221.13,24.49,3.64,1.21,
BSE,BSE:SENSEX,11-Sep-2023,04-Dec-24,67172.13,66735.84,67127.08,24.46,3.64,1.22,
BSE,BSE:SENSEX,08-Sep-2023,04-Dec-24,66766.92,66299.30,66598.91,24.33,3.62,1.22,
BSE,BSE:SENSEX,07-Sep-2023,04-Dec-24,66296.90,65672.34,66265.56,24.11,3.58,1.23,
BSE,BSE:SENSEX,06-Sep-2023,04-Dec-24,65971.13,65488.03,65880.52,23.89,3.55,1.24,
BSE,BSE:SENSEX,05-Sep-2023,04-Dec-24,65831.70,65601.47,65780.26,23.89,3.55,1.24,
BSE,BSE:SENSEX,04-Sep-2023,04-Dec-24,65683.91,65285.56,65628.14,23.92,3.55,1.24,
BSE,BSE:SENSEX,31-Aug-2023,04-Dec-24,65277.04,64723.63,64831.41,23.60,3.51,1.24,
BSE,BSE:SENSEX,30-Aug-2023,04-Dec-24,65458.70,65052.74,65087.25,23.70,3.52,1.24,
BSE,BSE:SENSEX,29-Aug-2023,04-Dec-24,65229.03,64956.67,65075.82,23.70,3.52,1.24,
BSE,BSE:SENSEX,28-Aug-2023,04-Dec-24,65213.45,64776.92,64996.60,23.71,3.52,1.24,
BSE,BSE:SENSEX,25-Aug-2023,04-Dec-24,65106.00,64732.57,64886.51,23.65,3.51,1.24,
BSE,BSE:SENSEX,24-Aug-2023,04-Dec-24,65913.77,65181.94,65252.34,23.94,3.56,1.23,
